Club ID,Formatted Address,Address,Lat,Lng,Precisions
471,"220 N Marshall Loop Rd, Somerton, Arizona, 85350","220 N Marshall Loop Rd, Somerton, AZ 85350, USA",32.6011215,-114.7048741,ROOFTOP
482,"24218 S Oakwood Dr, Sun Lakes, Arizona, 85248","24218 South Oakwood Boulevard, Sun Lakes, AZ 85248, USA",33.2278687,-111.8726997,ROOFTOP
484,"24218 S Oakwood Dr, Sun Lakes, Arizona, 85248","24218 South Oakwood Boulevard, Sun Lakes, AZ 85248, USA",33.2278687,-111.8726997,ROOFTOP
485,"25425 N Sunlakes Blvd, Sun Lakes, Arizona, 85248","25425 S Sun Lakes Blvd, Sun Lakes, AZ 85248, USA",33.2153856,-111.8841066,ROOFTOP
488,"18800 N Coyote Lakes Pkwy, Surprise, Arizona, 85374","18800 N Coyote Lakes Pkwy, Surprise, AZ 85374, USA",33.654709,-112.3094267,ROOFTOP
494,"1415 N Mill Ave, Tempe, Arizona, 85281","1415 N Mill Ave, Tempe, AZ 85281, USA",33.4449783,-111.9481945,ROOFTOP
496,"1 Otero Rd, Tubac, Arizona, 85646","1 Cam Otero, Tubac, AZ 85646, USA",31.6140349,-111.0506048,ROOFTOP
499,"11902 Williams St, Wellton, Arizona, 85356","11902 William St, Wellton, AZ 85356, USA",32.6693892,-114.1421706,ROOFTOP
502,"3430 Club Terrace Way, Wickenburg, Arizona, 85390","3430 Club Terrace Way, Wickenburg, AZ 85390, USA",34.0229544,-112.7982583,ROOFTOP
503,"1000 S Rex Allen Jr Dr, Willcox, Arizona, 85643","1000 S Rex Allen Jr Dr, Willcox, AZ 85643, USA",32.2377664,-109.8247295,ROOFTOP
504,"2200 Country Club Dr, Williams, Arizona, 86046","2200 Country Club Rd, Williams, AZ 86046, USA",35.2526853,-112.2299079,ROOFTOP
514,"4 Kingsdale Lane, Bella Vista, Arkansas, 72714","4 Kingsdale Ln, Bella Vista, AR 72715, USA",36.456193,-94.246808,ROOFTOP
519,"4 Kingsdale Ln, Bella Vista, Arkansas, 72714","4 Kingsdale Ln, Bella Vista, AR 72715, USA",36.456193,-94.246808,ROOFTOP
521,"327 Hwy 5 No, Benton, Arkansas, 72015","327 AR-5, Mountain View, AR 72560, USA",35.8505391,-92.0827371,RANGE_INTERPOLATED
530,"1229 Perimeter Rd, Blytheville, Arkansas, 72315","1229 Perimeter Rd, Blytheville, AR 72315, USA",35.9499359,-89.9240934,ROOFTOP
531,"2310 Hwy 10 E, Booneville, Arkansas, 72927","2310 AR-10, Booneville, AR 72927, USA",35.1439503,-93.8928992,ROOFTOP
533,"4300 Hurricane Dr, Bryant, Arkansas, 72022","4300 Hurricane Dr, Bryant, AR 72022, USA",34.605751,-92.521405,ROOFTOP
536,"57 GreyStone Blvd, Cabot, Arkansas, 72023","57 Greystone Blvd, Cabot, AR 72023, USA",35.018205,-92.0649352,ROOFTOP
541,"Pro Shop Rd, Cherokee Village, Arkansas, 72529","Pro Shop Rd, Cherokee Village, AR 72529, USA",36.3176622,-91.5531364,GEOMETRIC_CENTER
543,"18340 Hwy 79, Clarendon, Arkansas, 72029","Clarendon, AR 72029, USA",34.6931517,-91.313737,APPROXIMATE
546,"1600 Centennial Club Dr, Conway, Arkansas, 72032","1600 Centennial Club Dr, Conway, AR 72034, USA",35.1020098,-92.5013866,ROOFTOP
549,"3400 Irby Dr, Conway, Arkansas, 72032","3400 Irby Dr, Conway, AR 72034, USA",35.1076415,-92.4836775,ROOFTOP
551,"151 Ashley Rd 387, Crossett, Arkansas, 71635","151 Ashley Road #387, Crossett, AR 71635, USA",33.176282,-91.8974269,ROOFTOP
558,"101 Shady Side Dr, El Dorado, Arkansas, 71730","101 Shadyside, El Dorado, AR 71730, USA",33.2392704,-92.6609713,RANGE_INTERPOLATED
559,"East 19th & Martin Luther King Blvd, El Dorado, Arkansas, 71730","E 19th St & N M.L.K. Jr Blvd, El Dorado, AR 71730, USA",33.2363598,-92.648325,GEOMETRIC_CENTER
560,"191 Club House Dr, El Dorado, Arkansas, 71730","191 Club House Dr, El Dorado, AR 71730, USA",33.218725,-92.734889,ROOFTOP
568,"3728 Old Missouri Rd, Fayetteville, Arkansas, 72703","3728 Old Missouri Rd, Fayetteville, AR 72703, USA",36.11743,-94.126941,ROOFTOP
573,"295 Sfc 313, Forrest City, Arkansas, 72335","295 Hallie Ln, Forrest City, AR 72335, USA",35.0540453,-90.7694926,ROOFTOP
578,"5800 Geren Rd, Fort Smith, Arkansas, 72916","5800 Geren Rd, Fort Smith, AR 72916, USA",35.3118515,-94.3742923,ROOFTOP
582,"1 Fairway Dr, Greenbrier, Arkansas, 72058","1 Fairway Dr, Greenbrier, AR 72058, USA",35.280928,-92.320221,ROOFTOP
600,"111 Balboa Way, Hot Springs Village, Arkansas, 71909","111 Balboa Way, Hot Springs Village, AR 71909, USA",34.6342794,-92.9385123,ROOFTOP
601,"199 Surtidor Way, Hot Springs Village, Arkansas, 71909","199 Surtidor Way, Hot Springs Village, AR 71909, USA",34.6437819,-92.9466506,ROOFTOP
603,"102 Clubhouse Drive, Hot Springs Village, Arkansas, 71909","102 Clubhouse Dr, Hot Springs Village, AR 71909, USA",34.6666094,-93.0409386,RANGE_INTERPOLATED
605,"230 Maderas Drive, Hot Springs Village, Arkansas, 71909","230 Maderas Dr, Hot Springs Village, AR 71909, USA",34.6491729,-92.8630172,RANGE_INTERPOLATED
607,"451 Ponce de Leon Dr, Hot Springs Village, Arkansas, 71909","451 Ponce De Leon Dr, Hot Springs, AR 71909, USA",34.6239149,-92.8902675,ROOFTOP
614,"94 CR 776, Jonesboro, Arkansas, 72401","94 Co Rd 776, Jonesboro, AR 72401, USA",35.9491438,-90.7049472,ROOFTOP
619,"3311 Lakeshore Dr N, Lake Village, Arkansas, 71653","3311 S Lakeshore Dr, Lake Village, AR 71653, USA",33.308119,-91.2807648,RANGE_INTERPOLATED
630,"2 Country Club Ln, Maumelle, Arkansas, 72113","2 Country Club Pkwy, Maumelle, AR 72113, USA",34.842518,-92.397727,ROOFTOP
631,"Hwy 4 E, McGehee, Arkansas, 71654","AR-4, McGehee, AR, USA",33.6107575,-91.3832949,GEOMETRIC_CENTER
645,"9311 Tom Box Rd, North Little Rock, Arkansas, 72120","9311 Tom Box Rd, Sherwood, AR 72120, USA",34.9137283,-92.2049143,RANGE_INTERPOLATED
649,"6624 Ozark Lock & Dam Road, Ozark, Arkansas, 72949","6624 Lock and Dam Rd, Ozark, AR 72949, USA",35.4717679,-93.7934384,ROOFTOP
653,"100 Country Club Ln, Pickens, Arkansas, 71662","Country Club Ln, Walnut Lake Township, AR 71662, USA",33.8498375,-91.4835764,GEOMETRIC_CENTER
664,"Hwy 12 E & Country Club Rd, Rogers, Arkansas, 72757","AR-12, Rogers, AR, USA",36.3344137,-94.1606991,GEOMETRIC_CENTER
668,"186 Country Club Rd, Dover, Arkansas, 72801","186 Country Club Rd, Dover, AR 72837, USA",35.3459474,-93.1339988,RANGE_INTERPOLATED
669,"2729 W Country Club Rd, Searcy, Arkansas, 72143","2729 W Country Club Rd, Searcy, AR 72143, USA",35.2327951,-91.7801268,ROOFTOP
676,"3111 Ouachita #67, Smackover, Arkansas, 71762","3111 Ouachita Rd 67, Louann, AR 71751, USA",33.4054825,-92.720648,ROOFTOP
684,"30412 Country Club Rd, Trumann, Arkansas, 72472","30412 Country Club Blvd, Trumann, AR 72472, USA",35.6602935,-90.4945351,ROOFTOP
685,"1301 City Park Rd, Van Buren, Arkansas, 72957","1301 City Park Rd, Van Buren, AR 72956, USA",35.4505403,-94.3461653,ROOFTOP
690,"587 Phillips 221 Rd, West Helena, Arkansas, 72390","587 Phillips Rd 221, Lexa, AR 72355, USA",34.5766526,-90.6633157,ROOFTOP
695,"5719 Lake Lindero Dr, Agoura Hills, California, 91301","5719 Lake Lindero Dr, Agoura Hills, CA 91301, USA",34.155091,-118.7894838,ROOFTOP
703,"2555 Jameson Canyon Road, American Canyon, California, 94503","2555 Jameson Canyon Rd, American Canyon, CA 94503, USA",38.215505,-122.2415039,ROOFTOP
712,"405 S Santa Anita Ave, Arcadia, California, 91006","405 S Santa Anita Ave, Arcadia, CA 91006, USA",34.1366759,-118.0334259,ROOFTOP
722,"11665 Lakeshore No, Auburn, California, 95602","11665 Lakeshore N, Auburn, CA 95602, USA",39.039522,-121.0667823,ROOFTOP
724,"1 Country Club Rd, Avalon, California, 90704","1 Country Club Dr, Avalon, CA 90704, USA",33.3401574,-118.3296203,ROOFTOP
725,"6464 Ana Bay Drive, Avila Beach, California, 93424","6464 Ana Bay Rd, Avila Beach, CA 93424, USA",35.1822945,-120.7389919,ROOFTOP
730,"17350 Warren Shingle Blvd, Beale AFB, California, 95903","17350 Warren Shingle Rd, Beale AFB, CA 95903, USA",39.1132499,-121.3861592,RANGE_INTERPOLATED
735,"42-765 Adams St, Bermuda Dunes, California, 92201","42765 Adams St, Bermuda Dunes, CA 92203, USA",33.7375624,-116.2806496,ROOFTOP
737,"43100 Goldmine Dr, Big Bear Lake, California, 92315","43100 Goldmine Dr, Big Bear, CA 92314, USA",34.2277648,-116.8614599,RANGE_INTERPOLATED
738,"1200 S Highway 395, Bishop, California, 93514","1200 US-395, Bishop, CA 93514, USA",37.3411662,-118.3972399,ROOFTOP
740,"3480 Quail Run Rd, Blythe, California, 92225","3480 Quail Run Rd, Blythe, CA 92225, USA",33.6722084,-114.6303301,RANGE_INTERPOLATED
744,"1112 Titling T Dr, Borrego Springs, California, 92004","1112 Tilting T Dr, Borrego Springs, CA 92004, USA",33.2368384,-116.3569252,ROOFTOP
745,"Club Circle, Borrego Springs, California, 92004","Club Cir, Borrego Springs, CA 92004, USA",33.2331402,-116.3580356,GEOMETRIC_CENTER
749,"2255 DiGorgio Rd, Borrego Springs, California, 92004","2255 Di Giorgio Rd, Borrego Springs, CA 92004, USA",33.266217,-116.3655645,ROOFTOP
751,"102 E Del Rio Rd, Brawley, California, 92227","102 Del Rio Rd, Brawley, CA 92227, USA",33.0049752,-115.5246616,ROOFTOP
761,"1475 Clubhouse Dr, Byron, California, 94514","1475 Clubhouse Dr, Discovery Bay, CA 94505, USA",37.894651,-121.5936315,ROOFTOP
764,"10300 N Loop Dr, California City, California, 93505","10300 N Loop Blvd, California City, CA 93505, USA",35.1332279,-117.9445411,ROOFTOP
765,"2025 Grant St, Calistoga, California, 94515","2025 Grant St, Calistoga, CA 94515, USA",38.5860351,-122.5852144,ROOFTOP
774,"Marine Corps Base Bldg 18415, Camp Pendleton, California, 92055","18415 Mainside, Camp Pendleton North, CA 92055, USA",33.2678797,-117.3288745,ROOFTOP
776,"7447 Batiquitos Dr, Carlsbad, California, 92009","7447 Batiquitos Dr, Carlsbad, CA 92011, USA",33.0931658,-117.2852093,ROOFTOP
778,"5200 El Camino Real, Carlsbad, California, 92008","5200 El Camino Real, Carlsbad, CA 92010, USA",33.149636,-117.2894773,ROOFTOP
779,"5800 The Crossings Dr, Carlsbad, California, 92008","5800 The Crossings Dr, Carlsbad, CA 92008, USA",33.128731,-117.3057731,ROOFTOP
782,"25000 Via Malpaso, Carmel, California, 93923","25000 Vía Malpaso, Carmel-By-The-Sea, CA 93923, USA",36.5617457,-121.8327763,ROOFTOP
788,"67-603 30th Ave, Cathedral City, California, 92234","67603 30th Ave, Cathedral City, CA 92234, USA",33.8301082,-116.4823291,ROOFTOP
791,"28-555 Landau Blvd, Cathedral City, California, 92234","28555 Landau Blvd, Cathedral City, CA 92234, USA",33.8409104,-116.4759757,ROOFTOP
794,"3441 Golf Links Rd, Ceres, California, 95307","3441 Golf Links Rd, Ceres, CA 95307, USA",37.612507,-120.931748,ROOFTOP
796,"10370 1/2 Chisholm Trl, Cherry Valley, California, 92223","10370 Chisholm Trail, Cherry Valley, CA 92223, USA",33.9731359,-116.9438434,RANGE_INTERPOLATED
806,"19 Clubhouse Dr, Chowchilla, California, 93610","19 Clubhouse Dr, Chowchilla, CA 93610, USA",37.1242111,-120.2300526,ROOFTOP
810,"One Industry Hills Pkwy, City of Industry, California, 91744","1 Industry Hills Pkwy, City of Industry, CA 91744, USA",34.0208657,-117.926914,ROOFTOP
813,"768 Whitehawk Dr, Clio, California, 96106","768 Whitehawk Dr, Clio, CA 96106, USA",39.7169916,-120.5458009,ROOFTOP
814,"44-790 Dillon Rd, Coachella, California, 92236","44790 Dillon Rd, Coachella, CA 92236, USA",33.7245555,-116.1635661,ROOFTOP
819,"6400 E Compton Blvd, Compton, California, 90221","6400 E Compton Blvd, Compton, CA 90221, USA",33.8961008,-118.188003,ROOFTOP
823,"1001 Saddle Creek Dr, Copperopolis, California, 95228","1001 Saddle Creek Dr, Copperopolis, CA 95228, USA",37.9173963,-120.6375167,ROOFTOP
824,"2657 Everett Freeman Way, Corning, California, 96021","2657 Everett Freeman Way, Corning, CA 96021, USA",39.8750891,-122.2045972,ROOFTOP
826,"4507 Cabot Dr., Corona, California, 92883","4507 Cabot Dr, Corona, CA 92883, USA",33.8136674,-117.5034661,ROOFTOP
828,"24440 Trilogy Parkway, Glen Ivy, California, 92883","24503 Trilogy Pkwy, Corona, CA 92883, USA",33.7632768,-117.5030303,ROOFTOP
841,"50 Monarch Beach Resort Drive North, Dana Point, California, 92629","Drive North, 50 Monarch Beach Resort N, Dana Point, CA 92629, USA",33.4833722,-117.7190104,ROOFTOP
846,"1 Furnace Creek Blvd, Death Valley, California, 92328","CA-190, Death Valley, CA 92328, USA",36.4501031,-116.8524144,GEOMETRIC_CENTER
848,"26-251 Parkview Dr, Desert Center, California, 92239","26251 Parkview Dr, Desert Center, CA 92239, USA",33.7380051,-115.3939124,ROOFTOP
850,"69400 S Country Club Dr, Desert Hot Springs, California, 92241","69400 S Country Club Dr, Desert Hot Springs, CA 92241, USA",33.9299412,-116.4526529,RANGE_INTERPOLATED
851,"19300 Palm Dr, Desert Hot Springs, California, 92240","19300 Palm Dr, Desert Hot Springs, CA 92240, USA",33.9087582,-116.4977497,ROOFTOP
857,"3018 Ridge Creek Dr, Dinuba, California, 93618","3018 Ridge Creek Dr, Reedley, CA 93654, USA",36.5416821,-119.4322039,ROOFTOP
863,"Edwards AFB, Edwards, California, 93523","Edwards, Edwards AFB, CA 93523, USA",34.9236438,-117.93744,APPROXIMATE
873,"9595 Franklin Blvd, Elk Grove, California, 95624","9595 Franklin Blvd, Elk Grove, CA 95758, USA",38.4154714,-121.4488352,RANGE_INTERPOLATED
889,"3250 Rancho Solano Pkwy, Fairfield, California, 94533","3250 Rancho Solano Pkwy, Fairfield, CA 94534, USA",38.2917332,-122.073102,ROOFTOP
890,"42889 Highway 299 East, Fall River Mills, California, 96018","42889 CA-299, Fall River Mills, CA 96028, USA",40.995774,-121.4516671,ROOFTOP
891,"2001 Old Hwy 395, Fallbrook, California, 92028","2001 Old Hwy 395, Fallbrook, CA 92028, USA",33.3562581,-117.16039,ROOFTOP
894,"24305 Hwy 4, Farmington, California, 95230","24305 CA-4, Farmington, CA 95230, USA",37.9299708,-121.0159266,ROOFTOP
897,"16600 Clubhouse Dr, Fontana, California, 92336","16600 Clubhouse Dr, Fontana, CA 92336, USA",34.145125,-117.4426993,ROOFTOP
899,"2401 E 3rd Ave, Foster City, California, 94404","2401 E 3rd Ave, Foster City, CA 94404, USA",37.5722203,-122.283341,ROOFTOP
900,"10410 E Edinger Ave, Fountain Valley, California, 92708","10410 Edinger Ave, Fountain Valley, CA 92708, USA",33.7294448,-117.947473,ROOFTOP
909,"19871 US Highway 79, Gilman Hot Springs, California, 92583","CA-79, GLMN HOT SPGS, CA 92583, USA",33.8354222,-117.0035378,GEOMETRIC_CENTER
929,"901 S 6th Ave, Hacienda Heights, California, 91745","901 S 6th Ave, Hacienda Heights, CA 91745, USA",34.026489,-117.9933562,GEOMETRIC_CENTER
930,"2 Miramontes Point Rd, Half Moon Bay, California, 94019","2 Miramontes Point Rd, Half Moon Bay, CA 94019, USA",37.434891,-122.4402213,ROOFTOP
939,"7575 World Cup, Hemet, California, 92545","7575 World Cup Ave, Hemet, CA 92545, USA",33.7501046,-117.0510753,ROOFTOP
942,"1537 S Lyon Ave, Hemet, California, 92543","1537 S Lyon Ave, Hemet, CA 92543, USA",33.722421,-116.9923041,ROOFTOP
955,"46-000 Club Dr, Indian Wells, California, 92210","46000 Club Dr, Indian Wells, CA 92210, USA",33.7132542,-116.3260424,ROOFTOP
956,"44-500 Indian Wells Ln, Indian Wells, California, 92210","44500 Indian Wells Ln, Indian Wells, CA 92210, USA",33.72443,-116.3296445,ROOFTOP
957,"49-400 Desert Butte Trl, Indian Wells, California, 92210","74001 Reserve Dr, Indian Wells, CA 92210, USA",33.69043,-116.364359,ROOFTOP
958,"75-001 Vintage Dr W, Indian Wells, California, 92210","75001 Vintage Dr W, Indian Wells, CA 92210, USA",33.7096141,-116.3560889,ROOFTOP
959,"76009 Via Club Villa, Indian Wells, California, 92210","76009 Via Club Villa, Indian Wells, CA 92210, USA",33.738205,-116.339594,ROOFTOP
961,"84-000 Terra Lago Parkway, Indio, California, 92203","84-000 Terra Lago Pkwy, Indio, CA 92203, USA",33.742075,-116.186043,ROOFTOP
964,"79-940 Westward Ho Drive, Indio, California, 92201","79940 Westward Ho Dr, Indio, CA 92201, USA",33.7154513,-116.2701874,ROOFTOP
965,"83-040 Ave 42, Indio, California, 92203","83040 Ave 42, Indio, CA 92203, USA",33.7448648,-116.2133286,ROOFTOP
966,"80-501 Avenue 48, Indio, California, 92201","80501 Ave 48, Indio, CA 92201, USA",33.6981753,-116.2600374,ROOFTOP
969,"84-136 Ave 44, Indio, California, 92203","84136 Ave 44, Indio, CA 92203, USA",33.731768,-116.197748,ROOFTOP
979,"9472 Burlando Rd, Kernville, California, 93238","9472 Burlando Rd, Kernville, CA 93238, USA",35.7442213,-118.4227452,ROOFTOP
985,"718 E Rd, La Habra Heights, California, 90631","718 E Rd, La Habra Heights, CA 90631, USA",33.959167,-117.9536523,ROOFTOP
987,"7301 High Ave Extension, La Jolla, California, 92038","7301 High Ave, La Jolla, CA 92037, USA",32.8378839,-117.2690552,ROOFTOP
992,"80-440 Hideaway Club Ct, La Quinta, California, 92253","80440 Hideaway Club Dr, La Quinta, CA 92253, USA",33.6665277,-116.2608751,ROOFTOP
993,"77-750 50th Ave, La Quinta, California, 92253","77-750 Avenue 50, La Quinta, CA 92253, USA",33.6871961,-116.3069545,ROOFTOP
994,"50-503 Mandarina, La Quinta, California, 92253","50503 Mandarina, La Quinta, CA 92253, USA",33.680051,-116.271853,ROOFTOP
995,"50-200 Avenida Vista Bonita, La Quinta, California, 92253","50200 Avenida Vista Bonita, La Quinta, CA 92253, USA",33.6829921,-116.3130895,ROOFTOP
996,"80-375 Pomelo, La Quinta, California, 92253","80-375 Pomelo, La Quinta, CA 92253, USA",33.6791958,-116.2623442,ROOFTOP
999,"80-440 Hideaway Club Ct, La Quinta, California, 92253","80440 Hideaway Club Dr, La Quinta, CA 92253, USA",33.6665277,-116.2608751,ROOFTOP
1000,"55-955 Pga Blvd, La Quinta, California, 92253","55-955 Pga Blvd, La Quinta, CA 92253, USA",33.6433482,-116.2674654,ROOFTOP
1001,"81-405 Kingston Heath, La Quinta, California, 92253","81405 Kingston Heath, La Quinta, CA 92253, USA",33.6478616,-116.2448446,ROOFTOP
1002,"56-150 PGA Blvd., La Quinta, California, 92253","56150 Pga Blvd, La Quinta, CA 92253, USA",33.6413548,-116.2593982,ROOFTOP
1003,"79325 Cascades Circle, La Quinta, California, 92253","79325 Cascadas Cir, La Quinta, CA 92253, USA",33.6990742,-116.2816902,RANGE_INTERPOLATED
1004,"79-179 Ahmanson Ln, La Quinta, California, 92253","79179 Ahmanson Ln, La Quinta, CA 92253, USA",33.668226,-116.281537,ROOFTOP
1009,"56-150 PGA Blvd., La Quinta, California, 92253","56150 Pga Blvd, La Quinta, CA 92253, USA",33.6413548,-116.2593982,ROOFTOP
1013,"31106 Pacific Coast Hwy, Laguna Beach, California, 92651","31106 Coast Hwy, Laguna Beach, CA 92651, USA",33.5114237,-117.7526968,ROOFTOP
1015,"24112 Moulton Pkwy, Laguna Woods, California, 92637","Clubhouse 2, 24112 Moulton Pkwy, Laguna Woods, CA 92637, USA",33.6131977,-117.7294111,ROOFTOP
1016,"24112 Moulton Pkwy, Laguna Woods, California, 92653","Clubhouse 2, 24112 Moulton Pkwy, Laguna Woods, CA 92637, USA",33.6131977,-117.7294111,ROOFTOP
1017,"24112 Moulton Pkwy, Laguna Woods, California, 92637","Clubhouse 2, 24112 Moulton Pkwy, Laguna Woods, CA 92637, USA",33.6131977,-117.7294111,ROOFTOP
1020,"42505 Ranch Club Road, Lake Elizabeth, California, 93532","42505 Ranch Club Rd, Lake Hughes, CA 93532, USA",34.653527,-118.3885,ROOFTOP
1024,"1932 Wildcat Canyon Rd, Lakeside, California, 92040","1932 Wildcat Canyon Rd, Lakeside, CA 92040, USA",32.9390105,-116.8735649,ROOFTOP
1026,"3101 E Carson St, Lakewood, California, 90712","3101 E Carson St, Lakewood, CA 90712, USA",33.8334151,-118.1542136,ROOFTOP
1030,"350 Iona Ave, Lemoore, California, 93245","350 Iona Ave, Lemoore, CA 93245, USA",36.2840616,-119.7817106,RANGE_INTERPOLATED
1036,"77504 N Hwy 1, Little River, California, 95456","CA-1, Little River, CA, USA",39.2717288,-123.789971,GEOMETRIC_CENTER
1038,"917 Clubhouse Dr, Livermore, California, 94550","917 Clubhouse Dr, Livermore, CA 94551, USA",37.696913,-121.824449,ROOFTOP
1040,"917 Clubhouse Dr, Livermore, California, 94550","917 Clubhouse Dr, Livermore, CA 94551, USA",37.696913,-121.824449,ROOFTOP
1049,"2559 S. Main St., Lone Pine, California, 93545","2559 S Main St, Lone Pine, CA 93545, USA",36.5793445,-118.0581599,RANGE_INTERPOLATED
1054,"5000 E 7th St, Long Beach, California, 90804","5000 E 7th St, Long Beach, CA 90814, USA",33.7749879,-118.1341891,ROOFTOP
1065,"2 Fairway Dr, Mammoth Lakes, California, 93546","Fairway Dr, Mammoth Lakes, CA 93546, USA",37.6293469,-118.972265,GEOMETRIC_CENTER
1069,"2043 Dantoni Rd, Marysville, California, 95901","2043 Simpson Dantoni Rd, Marysville, CA 95901, USA",39.139542,-121.540929,ROOFTOP
1070,"1551 Country Club Rd, Marysville, California, 95901","1551 Country Club Ct, Linda, CA 95901, USA",39.1266212,-121.5446437,RANGE_INTERPOLATED
1081,"3441 E Calaveras Blvd, Milpitas, California, 95035","3441 E Calaveras Blvd, Milpitas, CA 95035, USA",37.4382129,-121.8727411,RANGE_INTERPOLATED
1088,"701 Lincoln Ave, Modesto, California, 95354","701 Lincoln Ave, Modesto, CA 95354, USA",37.653335,-120.94063,ROOFTOP
1089,"920 S Sunset Ave, Modesto, California, 95351","920 Sunset Ave, Modesto, CA 95351, USA",37.6145686,-121.0034318,ROOFTOP
1103,"15100 Happy Camp Canyon Rd, Moorpark, California, 93021","15100 Happy Camp Canyon Rd, Moorpark, CA 93021, USA",34.3117874,-118.8674486,ROOFTOP
1108,"1 Coyote Creek Golf Dr, Morgan Hill, California, 95037","1 Coyote Creek Golf Dr, Morgan Hill, CA 95037, USA",37.1928794,-121.7015199,ROOFTOP
1109,"14830 Foothill Ave, Morgan Hill, California, 95037","14830 Foothill Ave, Morgan Hill, CA 95037, USA",37.1149365,-121.5898867,ROOFTOP
1111,"1000 Siskiyou Lake Blvd, Mount Shasta, California, 96067","1000 Siskiyou Lake Blvd, Mt Shasta, CA 96067, USA",41.286392,-122.3178312,ROOFTOP
1114,"22640 Bear Creek Dr No, Murrieta, California, 92562","22640 Bear Creek Dr N, Murrieta, CA 92562, USA",33.5821244,-117.2622997,ROOFTOP
1116,"39500 Robert Trent Jones Parkway, Murrieta, California, 92563","39500 Robert Trent Jones Pkwy, Murrieta, CA 92563, USA",33.5626301,-117.1452945,ROOFTOP
1117,"580 S Kelly Rd, American Canyon, California, 94558","580 S Kelly Rd, American Canyon, CA 94503, USA",38.2181282,-122.2509873,ROOFTOP
1124,"144 Marina Dr, Needles, California, 92363","144 Marina Dr, Needles, CA 92363, USA",34.8471905,-114.6035255,ROOFTOP
