Address,Course ID
"Palmbrook Country Club, Sun City, AZ",524
"Quail Run Executive Golf Course, Sun City, AZ",525
"Riverview Golf Course, Sun City, AZ",526
"Sun City Country Club, Sun City, AZ",527
"Sun City Lakes Golf Club -­ East Course, Sun City, AZ",528
"Sun City Lakes Golf Club -­ West Course, Sun City, AZ",529
"Sun City South Golf Course, Sun City, AZ",530
"Union Hills Golf & Country Club, Sun City, AZ",531
"Willowbrook Executive Golf Course at Willowcreek Golf Course, Sun City, AZ",532
"Willowcreek Golf Course, Sun City, AZ",533
"Cottonwood Country Club, Sun Lakes, AZ",534
"Lakes Golf Course at Oakwood Country Club, Sun Lakes, AZ",535
"Palms Golf Course at Oakwood Country Club, Sun Lakes, AZ",536
"Palo Verde Golf Course, Sun Lakes, AZ",537
"Sonoran Golf Course at Oakwood Country Club, Sun Lakes, AZ",538
"Sun Lakes Country Club, Sun Lakes, AZ",539
"Arizona Traditions Golf Club, Surprise, AZ",540
"Cimarron Golf Club, Surprise, AZ",541
"Coyote Lakes Golf Club, Surprise, AZ",542
"Desert Springs Golf Club, Surprise, AZ",543
"Great Eagle Golf Club, Surprise, AZ",544
"North Golf Course at Granite Falls Golf Club, Surprise, AZ",545
"South Golf Course at Granite Falls Golf Club, Surprise, AZ",546
"Sun Village Golf Course, Surprise, AZ",547
"Ken McDonald Golf Course, Tempe, AZ",548
"Rolling Hills Golf Course, Tempe, AZ",549
"Shalimar Golf Club, Tempe, AZ",550
"Tubac Golf Resort - Anza/Rancho, Tubac, AZ",551
"Tubac Golf Resort - Otero/Anza, Tubac, AZ",552
"Tubac Golf Resort - Rancho/Otero, Tubac, AZ",553
"Falcon Dunes Golf Course, Waddell, AZ",554
"Butterfield Golf Course, Wellton, AZ",555
"The Links At Coyote Wash, Wellton, AZ",556
"Los Caballeros Golf Club, Wickenburg, AZ",557
"Wickenburg Country Club, Wickenburg, AZ",558
"Wickenburg Ranch Golf & Social Club, Wickenburg, AZ",559
"Wickenburg Ranch Golf & Social Club - Li'l Wick, Wickenburg, AZ",560
"Twin Lakes Municipal Golf Course, Willcox, AZ",561
"Elephant Rocks at Williams, Williams, AZ",562
"Eagle Crest, Alma, AR",563
"River Valley Golf Course, Alma, AR",564
"Millwood Landing Golf & RV Resort, Ashdown, AR",565
"Southern Fairways Golf Course, Ashdown, AR",566
"Cypress Creek Country Club, East Augusta, AR",567
"Bald Knob Country Club, Bald Knob, AR",568
"Batesville Country Club, Batesville, AR",569
"Batesville Municipal Golf Course, Batesville, AR",570
"The Course At Eagle Mountain, Batesville, AR",571
"Bella Vista Country Club - Berksdale Course, Bella Vista, AR",572
"Bella Vista Country Club - Brittany Executive Course, Bella Vista, AR",573
"Bella Vista Country Club - Country Club Course, Bella Vista, AR",574
"Bella Vista Country Club - Dogwood Hills Course, Bella Vista, AR",575
"Bella Vista Country Club - Highlands Course, Bella Vista, AR",576
"Bella Vista Country Club - Kingswood Course, Bella Vista, AR",577
"Bella Vista Country Club - Scotsdale Course, Bella Vista, AR",578
"Longhills Golf Course, Benton, AR",579
"Silver Springs Country Club, Benton, AR",580
"Links at Bentonville Golf & Athletic Club, Bentonville, AR",581
"The Links at Rainbow Curve Golf & Country Club, Bentonville, AR",582
"Carroll County Country Club, Berryville, AR",583
"Caddo Creek Golf Club, Bismarck, AR",584
"DeGray Lake Golf Course, Bismarck, AR",585
"Blytheville Country Club, Blytheville, AR",586
"Blytheville Municipal Golf Course, Blytheville, AR",587
"Thunder Bayou Golf Links, Blytheville, AR",588
"Cherokee Creek Golf Club, Booneville, AR",589
"Brinkley Country Club, Brinkley, AR",590
"Hurricane Golf & Country Club, Bryant, AR",591
"Rivercliff Golf Course, Bull Shoals, AR",592
"Cypress Creek at Greystone, Cabot, AR",593
"Greystone Country Club, Cabot, AR",594
"Rolling Hills Country Club, Cabot, AR",595
"Camden Country Club, Camden, AR",596
"Highland Golf Course, Camden, AR",597
"The Creeks Golf & RV Resort, Cave Springs, AR",598
"North at Cherokee Village, Cherokee Village, AR",599
"South at Cherokee Village, Cherokee Village, AR",600
"Pines Golf Club, Clarendon, AR",601
"Clarksville Country Club, Clarksville, AR",602
"Red River Golf Club, Clinton, AR",603
"Centennial Valley Golf Course, Conway, AR",604
"Conway Country Club, Conway, AR",605
"Nutters Chapel Golf & Country Club, Conway, AR",606
"The Links at Cadron Valley Golf & Country Club, Conway, AR",607
"Victory Lake Golf Course, Corning, AR",608
"Prairie Country Club, Crossett, AR",609
"Chamberlyne Country Club, Danville, AR",610
"Lions Den Golf Club, Dardanelle, AR",611
"DeQueen Country Club, De Queen, AR",612
"Oak Hills Country Club, De Witt, AR",613
"Diamond Hills Country Club, Diamond City, AR",614
"Tannenbaum Golf Club, Drasco, AR",615
"El Dorado Golf & Country Club, El Dorado, AR",616
"Lions Club Municipal Golf Course, El Dorado, AR",617
"Mystic Creek Golf Club, El Dorado, AR",618
"England Country Club, England, AR",619
"Indian Hills Golf Resort, Fairfield Bay, AR",620
"Mountain Ranch Golf Club at Fairfield Bay, Fairfield Bay, AR",621
"Golf Club At Valley View, Farmington, AR",622
"Blessings Golf Club, Fayetteville, AR",623
"Fayetteville Country Club, Fayetteville, AR",624
"Lakeside Village Golf & Athletic Club, Fayetteville, AR",625
"Paradise Valley, Fayetteville, AR",626
"Stonebridge Meadows Golf Club, Fayetteville, AR",627
"The Links at Fayetteville Golf & Country Club, Fayetteville, AR",628
"Fordyce Country Club, Fordyce, AR",629
"Forrest City Country Club, Forrest City, AR",630
"Ridgecrest Country Club, Forrest City, AR",631
"Fianna Hills Country Club, Fort Smith, AR",632
"Fort Smith Country Club, Fort Smith, AR",633
"Hardscrabble Country Club, Fort Smith, AR",634
"Magnolia/Silo at Ben Geren Regional Park Golf Course, Fort Smith, AR",635
"Magnolia/Willow at Ben Geren Regional Park Golf Course, Fort Smith, AR",636
"The First Tee of Fort Smith - The Jack Stephens Youth Golf Academy, Fort Smith, AR",637
"The Links at Fort Smith Golf & Athletic Club, Fort Smith, AR",638
"Willow/Silo at Ben Geren Regional Park Golf Course, Fort Smith, AR",639
"Glenwood Country Club, Glenwood, AR",640
"Persimmon Ridge Golf Club, Greenbrier, AR",641
"Vache Grasse Country Club, Greenwood, AR",642
"Red Martin Country Club, Gurdon , AR",643
"Harrison Country Club, Harrison, AR",644
"The Links At Harrison Golf & Athletic Club, Harrison, AR",645
"Grand Prairie Country Club, Hazen, AR",646
"Red Apple Inn & Country Club, Heber Springs, AR",647
"Riverland Country Club, Heber Springs, AR",648
"Thunderbird Country Club, Heber Springs, AR",649
"Eighteen Hole at Holiday Island Country Club, Holiday Island, AR",650
"Island at Holiday Island Country Club, Holiday Island, AR",651
"Hope Country Club, Hope, AR",652
"Hillhigh Hotel, Spa & Golf Resort -Cedar Glade Golf Course, Horseshoe Bend, AR",653
"Turkey Mountain Golf Club, Horseshoe Bend, AR",654
"Diamondhead Golf Club, Hot Springs, AR",655
"Hot Springs Country Club - Arlington Course, Hot Springs, AR",656
"Hot Springs Country Club - Park Course, Hot Springs, AR",657
"Essex Park Golf Course, Hot Springs National Park, AR",658
"Lakeside Golf Club, Hot Springs National Park, AR",659
"Balboa Golf Course, Hot Springs Village, AR",660
"Coronado Golf Course, Hot Springs Village, AR",661
"Cortez Golf Course, Hot Springs Village, AR",662
"DeSoto Golf Course, Hot Springs Village, AR",663
"Diamante Country Club, Hot Springs Village, AR",664
"Granada Golf Course, Hot Springs Village, AR",665
"Isabella Golf Course - Nina, Hot Springs Village, AR",666
"Isabella Golf Course - Pinta, Hot Springs Village, AR",667
"Isabella Golf Course - Santa Maria, Hot Springs Village, AR",668
"Magellan Golf Course, Hot Springs Village, AR",669
"Ponce de Leon Golf Course, Hot Springs Village, AR",670
"Bunker Hill Golf Course, Houston, AR",671
"Oakridge Golf Course, Huntsville, AR",672
"Deer Run Golf Course, Jacksonville, AR",673
"Hickory Creek Golf Course, Jacksonville, AR",674
"Southern Oaks Country Club, Jacksonville, AR",675
"Golf North Hills, Jonesboro, AR",676
"Jonesboro Country Club, Jonesboro, AR",677
"RidgePointe Country Club, Jonesboro, AR",678
"Sage Meadows Golf Course, Jonesboro, AR",679
"The Links at Jonesboro Golf & Athletic Club, Jonesboro, AR",680
"Lake Village Country Club, Lake Village, AR",681
"Lonoke Golf Course, Lonoke, AR",682
"Links at Lowell, The, Lowell, AR",683
"Lakeview Golf & Country Club, Mabelvale, AR",684
"Magnolia Country Club, Magnolia, AR",685
"Malvern Country Club, Malvern, AR",686
"Big Lake Country Club, Manila, AR",687
"Marianna Country Club, Marianna, AR",688
"Marion Lakes Golf & Athletic Club, Marion, AR",689
"Three Rivers Country Club, Marked Tree, AR",690
"Maumelle Country Club, Maumelle, AR",691
"The Country Club of Arkansas, Maumelle, AR",692
"Delta Country Club, McGehee, AR",693
"Coopers Hawk Golf Course, Melbourne, AR",694
"Ouachita Country Club, Mena, AR",695
"Monticello Country Club, Monticello, AR",696
"Morrilton Country Club, Morrilton, AR",697
"Big Creek Golf & Country Club, Mountain Home, AR",698
"Twin Lakes Golf Club, Mountain Home, AR",699
"Pine Hills Golf Course, Mountain View, AR",700
"Winn Mountain Golf Course, Mountainburg, AR",701
"Nashville Country Club, Nashville, AR",702
"Newport Country Club, Newport, AR",703
"Village Creek Golf Club, Newport, AR",704
"Camp Robinson Duffers Club, North Little Rock, AR",705
"Championship at Burns Park Golf Course, North Little Rock, AR",706
"Pine Valley Golf Course, North Little Rock, AR",707
"The Links at The Rock Golf & Country Club, North Little Rock, AR",708
"Tournament at Burns Park Golf Course, North Little Rock, AR",709
"Osceola Golf Course, Osceola, AR",710
"Ozark Recreation Association Club, Ozark, AR",711
"Fox Hills Country Club, Paragould, AR",712
"Paragould Country Club, Paragould, AR",713
"Big Sugar Golf Club, Pea Ridge, AR",714
"Walnut Lake Country Club, Pickens, AR",715
"Sugar Creek Country Club, Piggott, AR",716
"Harbor Oaks Golf Club, Pine Bluff, AR",717
"Jaycee Golf Course, Pine Bluff, AR",718
"Pine Bluff Country Club, Pine Bluff, AR",719
"Rolling Hills Country Club, Pocahontas, AR",720
"Galla Creek Golf Course, Pottsville, AR",721
"Prescott Country Club, Prescott, AR",722
"Little Creek Recreation Club, Ratcliff, AR",723
"Lost Springs Golf & Athletic Club, Rogers, AR",724
"Pinnacle Country Club, Rogers, AR",725
"Prairie Creek Country Club, Rogers, AR",726
"Shadow Valley Country Club, Rogers, AR",727
"The Greens on Blossom Way Golf & Country Club, Rogers, AR",728
"Alotian Golf Club, Roland, AR",729
"Russellville Country Club, Dover, AR",730
"Searcy Country Club, Searcy, AR",731
"The Course at River Oaks, Searcy, AR",732
"Sheridan Golf & Country Club, Sheridan, AR",733
"Links at Sherwood, The, Sherwood, AR",734
"The Greens at North Hills, Sherwood, AR",735
"Dawn Hill Golf & Racquet Club, Siloam Springs, AR",736
"Siloam Springs Country Club, Siloam Springs, AR",737
"Pine Hills Country Club, Smackover, AR",738
"Brush Creek Golf Course, Springdale, AR",739
"Springdale Country Club, Springdale, AR",740
"The Links at Springdale Golf & Country Club, Springdale, AR",741
"Stuttgart Country Club, Stuttgart, AR",742
"New Haven Golf Club, Texarkana, AR",743
"Texarkana Country Club, Texarkana, AR",744
"The Links at Texarkana Golf & Athletic Club, Texarkana, AR",745
"Trumann Country Club, Trumann, AR",746
"Cedars Country Club, Van Buren, AR",747
"Waldron Country Club, Waldron, AR",748
"Walnut Ridge Golf & Country Club, Walnut Ridge, AR",749
"Warren Country Club, Warren, AR",750
"Helena Country Club, West Helena, AR",751
"Helena-West Helena Public Golf Course, West Helena, AR",752
"Meadowbrook Country Club, West Memphis, AR",753
"Little River Country Club, Winthrop, AR",754
"Crowley's Ridge Country Club, Wynne, AR",755
"The Ridges at Village Creek - North Ridge/East Ridge, Wynne, AR",756
"The Ridges at Village Creek - North Ridge/West Ridge, Wynne, AR",757
"The Ridges at Village Creek - West Ridge/East Ridge, Wynne, AR",758
"Lindero Country Club, Agoura Hills, CA",759
"River Creek Golf Course, Ahwahnee, CA",760
"Corica Park - South Course, Alameda, CA",761
"Corica Park - The Earl Fry North Course, Alameda, CA",762
"Corica Park - The Mif Albright Par-3 Course, Alameda, CA",763
"Round Hill Golf & Country Club, Alamo, CA",764
"Alhambra Municipal Golf Course, Alhambra, CA",765
"Aliso Viejo Country Club, Aliso Viejo, CA",766
"Altadena Golf Course, Altadena, CA",767
"Arrowhead Golf Course, Alturas, CA",768
"Chardonnay Golf Club, American Canyon, CA",769
"Greenhorn Creek Golf Course, Angels Camp, CA",770
"Antelope Greens Golf Course, Antelope, CA",771
"Lone Tree Golf Course, Antioch, CA",772
"Apple Valley Golf Course, Apple Valley, CA",773
"Ashwood Golf Club - Birch/Mesquite Course, Apple Valley, CA",774
"Ashwood Golf Club - Mesquite/Sycamore Course, Apple Valley, CA",775
"Ashwood Golf Club - Sycamore/Birch, Apple Valley, CA",776
"Seascape Golf Club, Aptos, CA",777
"Arbuckle Golf Club, Arbuckle, CA",778
"Arcadia Golf Course, Arcadia, CA",779
"Santa Anita Golf Course, Arcadia, CA",780
"Baywood Golf & Country Club, Arcata, CA",781
"Sequoia Woods Country Club, Arnold, CA",782
"Cypress Ridge Golf Course, Arroyo Grande, CA",783
"Chalk Mountain Golf Course, Atascadero, CA",784
"Rancho Del Rey Golf Club, Atwater, CA",785
"Auburn Valley Golf Club, Auburn, CA",786
"Black Oak Golf Course, Auburn, CA",787
"DarkHorse Golf Club, Auburn, CA",788
"Gator Creek Golf Course, Auburn, CA",789
"Lake of the Pines Country Club, Auburn, CA",790
"The Ridge Golf Course & Events Center, Auburn, CA",791
"Catalina Island Golf Club, Avalon, CA",792
"Avila Beach Golf Resort, Avila Beach, CA",793
"Azusa Greens Country Club, Azusa, CA",794
"Sun Lakes Country Club, Banning, CA",795
"Sun Lakes Country Club Executive Course, Banning, CA",796
"Marine Memorial Golf Course, Barstow, CA",797
"Coyote Run Golf Course, Beale AFB, CA",798
"Morongo Golf Club at Tukwet Canyon - Champions Course, Beaumont, CA",799
"Morongo Golf Club at Tukwet Canyon - Legends Course, Beaumont, CA",800
"Oak Valley Golf Club, Beaumont, CA",801
"Bell Gardens Golf Course, Bell Gardens, CA",802
"Tilden Park Golf Course, Berkeley, CA",803
"First Nine/Second Nine at Bermuda Dunes Country Club, Bermuda Dunes, CA",804
"Second Nine/Third Nine at Bermuda Dunes Country Club, Bermuda Dunes, CA",805
"Third Nine/First Nine at Bermuda Dunes Country Club, Bermuda Dunes, CA",806
"Bethel Island Club, The, Bethel Island, CA",807
"Big Bear Mountain Golf Course, Big Bear Lake, CA",808
"Bishop Country Club, Bishop, CA",809
"Feather River Park Resort, Blairsden, CA",810
"Blythe Golf Course, Blythe, CA",811
"The Links At Bodega Harbour, Bodega Bay, CA",812
"Bonita Golf Club, Bonita, CA",813
"Chula Vista Golf Course, Bonita, CA",814
"Borrego Springs Resort Golf Club & Spa, Borrego Springs, CA",815
"Club Circle Golf Course, Borrego Springs, CA",816
"De Anza Country Club, Borrego Springs, CA",817
"Rams Hill Golf Club, Borrego Springs, CA",818
"Road Runner Club, Borrego Springs, CA",819
"The Springs at Borrego, Borrego Springs, CA",820
"Boulder Creek Golf & Country Club, Boulder Creek, CA",821
"Del Rio Country Club, Brawley, CA",822
"Birch Hills Golf Course, Brea, CA",823
"Brea Creek Golf Course, Brea, CA",824
"Brentwood Golf Club - Creekside/Diablo Course, Brentwood, CA",825
"Brentwood Golf Club - Creekside/Hillside Course, Brentwood, CA",826
"Brentwood Golf Club - Hillside/Diablo Course, Brentwood, CA",827
"Yocha Dehe Golf Club at Cache Creek Casino Resort, Brooks, CA",828
"Zaca Creek Golf Course, Buellton, CA",829
"Lake/Valley at Los Coyotes Country Club, Buena Park, CA",830
"Valley/Vista at Los Coyotes Country Club, Buena Park, CA",831
"Vista/Lake at Los Coyotes Country Club, Buena Park, CA",832
"DeBell Golf Club, Burbank, CA",833
"Lakeside Golf Club, Burbank, CA",834
"Crystal Springs Golf Course, Burlingame, CA",835
"Discovery Bay Country Club, Byron, CA",836
"Calabasas Golf & Country Club, Calabasas, CA",837
"California City Municipal Par 3 Golf Course, California City, CA",838
"Tierra del Sol Golf Club, California City, CA",839
"Mount Saint Helena Golf Course, Calistoga, CA",840
"Camarillo Springs Golf Course, Camarillo, CA",841
"Las Posas Country Club, Camarillo, CA",842
"Leisure Village Golf Club, Camarillo, CA",843
"Spanish Hills Golf & Country Club, Camarillo, CA",844
"Sterling Hills Golf Club, Camarillo, CA",845
"Cameron Park Country Club, Cameron Park, CA",846
"Apple Mountain Golf Resort, Camino, CA",847
"Camino Heights Golf Course, Camino, CA",848
"Par 3 at Marine Memorial Golf Course, Camp Pendleton, CA",849
"Regulation at Marine Memorial Golf Course, Camp Pendleton, CA",850
"Canyon Lake Country Club, Canyon Lake, CA",851
"Aviara Golf Club, Carlsbad, CA",852
"Omni La Costa Resort & Spa - Champions Course, Carlsbad, CA",853
"Omni La Costa Resort & Spa - Legends Course, Carlsbad, CA",854
"Rancho Carlsbad Golf Club, Carlsbad, CA",855
"The Crossings At Carlsbad, Carlsbad, CA",856
"Carmel Valley Ranch Resort, Carmel, CA",857
"Quail Lodge Resort & Golf Club, Carmel, CA",858
"Tehama Golf Club, Carmel, CA",859
"The Preserve Golf Club, Carmel, CA",860
"Ancil Hoffman Golf Course, Carmichael, CA",861
"The Links at Victoria Golf Course, Carson, CA",862
"Redwood Canyon Golf Course, Castro Valley, CA",863
"Cathedral Canyon Golf Club, Cathedral City, CA",864
"Cimarron Golf Club - Boulder Course, Cathedral City, CA",865
"Cimarron Golf Club - Pebble Par-3 Course, Cathedral City, CA",866
"Date Palm Country Club, Cathedral City, CA",867
"Eighteen Hole Executive at Outdoor Resort & Country Club, Cathedral City, CA",868
"El Cielo/Los Lagos at Desert Princess Country Club, Cathedral City, CA",869
"La Vista/El Cielo at Desert Princess Country Club, Cathedral City, CA",870
"Los Lagos/La Vista at Desert Princess Country Club, Cathedral City, CA",871
"Nine Hole at Outdoor Resort & Country Club, Cathedral City, CA",872
"River Oaks Golf Course, Ceres, CA",873
"Cerritos Ironwood Golf Course, Cerritos, CA",874
"Highland Springs Village Golf Club, Cherry Valley, CA",875
"Lake Almanor West Golf Course, Chester, CA",876
"Bidwell Park Golf Course, Chico, CA",877
"Butte Creek Country Club, Chico, CA",878
"Canyon Oaks Country Club, Chico, CA",879
"Skyway Golf Park, Chico, CA",880
"The Practice Tee at Sunset Hills, Chico, CA",881
"El Prado Golf Courses - Butterfield Stage, Chino, CA",882
"El Prado Golf Courses - Chino Creek, Chino, CA",883
"North at Los Serranos Golf & Country Club, Chino Hills, CA",884
"South at Los Serranos Golf & Country Club, Chino Hills, CA",885
